0.00
0.48
0.00
0.00
0.00
0.00
0.00
-0.47
0.00
0.00
0.00
0.00
-0.48
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.48
0.47
0.48
0.00
0.00
0.00
0.00
0.00
-0.47
0.00
0.00
0.00
0.00
-0.48
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.48
0.47
0.48
0.00
0.00
0.00
0.00
0.00
-0.94
0.48
0.48
0.48
0.48
0.00
0.00
0.00
0.00
0.00
0.48
0.00
0.00
0.48
0.00
0.00
0.00
0.00
-0.47
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.48
0.48
0.48
0.00
0.00
0.48
0.48
0.48
0.48
0.00
0.48
0.48
-0.48
0.00
0.48
0.48
0.48
0.00
0.48
0.48
0.48
0.00
0.00
0.00
0.00
-0.47
0.00
0.00
0.00
0.49
0.00
0.00
0.00
0.00
0.48
0.00
0.48
0.48
0.00
0.48
0.00
0.00
0.00
0.00
0.48
0.00
0.00
0.00
0.47
0.48
0.48
0.00
0.00
0.00
0.48
0.48
0.00
0.48
0.00
0.00
0.00
0.00
0.48
0.48
0.48
0.00
0.00
0.47
0.47
0.00
0.48
0.00
0.00
0.00
0.48
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.48
0.48
0.00
0.00
0.00
-0.48
0.00
0.48
0.48
0.48
0.00
0.48
0.48
0.48
0.00
0.00
0.48
0.48
0.00
0.00
0.00
0.00
0.00
-0.48
0.00
0.00
0.00
0.48
0.00
0.00
0.00
0.00
0.47
0.00
0.48
0.48
0.00
0.00
0.48
0.48
-0.48
0.00
0.00
0.00
0.48
0.00
0.48
0.00
0.00
0.00
0.00
0.00
0.00
0.48
0.00
0.48
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.48
0.00
0.48
0.48
0.48
0.00
0.00
0.48
0.48
0.48
0.00
0.00
0.00
0.00
0.48
0.00
0.00
0.00
0.48
0.00
0.00
0.00
0.00
0.00
0.48
0.48
0.48
0.00
0.48
0.00
0.00
0.96
0.48
0.48
0.48
0.00
0.00
0.48
0.00
0.00
0.00
0.00
0.48
0.48
0.00
0.00
0.00
0.00
0.00
